,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_categorization,dog_classification,conf,jpg_url,img_num,tweet_length,hashtags,favorite_count,retweet_count
427,807621403335917568,2016-12-10 16:22:02 +0000,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,pupper,golden_retriever,0.873233,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,137,[],16236,4288
428,807106840509214720,2016-12-09 06:17:20 +0000,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13,10,Stephan,,Chihuahua,0.50537,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,61,[],107015,56625
430,807010152071229440,2016-12-08 23:53:08 +0000,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,,golden_retriever,0.610807,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,123,[],14514,4418
431,806629075125202948,2016-12-07 22:38:52 +0000,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13,10,,,cocker_spaniel,0.0464032,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,85,[],75639,37911
432,806542213899489280,2016-12-07 16:53:43 +0000,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,,vizsla,0.938617,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,99,[],11363,2752
434,806219024703037440,2016-12-06 19:29:28 +0000,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,10,incredibly,,chow,0.835102,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,123,[],7145,1388
436,805932879469572096,2016-12-06 00:32:26 +0000,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,,Norwegian_elkhound,0.657967,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,125,[],9178,2209
437,805826884734976000,2016-12-05 17:31:15 +0000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,,Siberian_husky,0.248926,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,54,[],7335,2132
438,805520635690676224,2016-12-04 21:14:20 +0000,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,,malinois,0.643147,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,138,[],6368,1905
439,805487436403003392,2016-12-04 19:02:24 +0000,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12,10,Sansa,,,,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,137,[],9773,2929
440,805207613751304193,2016-12-04 00:30:29 +0000,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,,Pembroke,0.244705,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,55,[],8680,1972
441,804738756058218496,2016-12-02 17:27:25 +0000,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,,Tibetan_mastiff,0.91579,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,97,[],15326,4480
443,804026241225523202,2016-11-30 18:16:08 +0000,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13,10,Bo,,,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,81,[],49774,18876
444,803773340896923648,2016-11-30 01:31:12 +0000,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,puppo,miniature_pinscher,0.817066,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,106,[],11203,3220
446,803638050916102144,2016-11-29 16:33:36 +0000,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,,pupper,Labrador_retriever,0.372776,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,32,[],12270,4828
447,803380650405482500,2016-11-28 23:30:47 +0000,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12,10,Sonny,,,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,94,[],8601,2169
448,803276597545603072,2016-11-28 16:37:19 +0000,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,10,Winston,,Pembroke,0.457086,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,110,[],11207,2887
449,802952499103731712,2016-11-27 19:09:28 +0000,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,,chow,0.944032,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,74,[],10085,2336
451,802572683846291456,2016-11-26 18:00:13 +0000,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,,golden_retriever,0.610171,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,107,[],9959,2926
452,802323869084381190,2016-11-26 01:31:31 +0000,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13,10,Severus,,,,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,127,[],18124,6808
454,802239329049477120,2016-11-25 19:55:35 +0000,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,puppo,Eskimo_dog,0.482498,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,132,[],10132,3040
455,801958328846974976,2016-11-25 01:18:59 +0000,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,,Staffordshire_bullterrier,0.327887,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,103,[],8608,1992
456,801538201127157760,2016-11-23 21:29:33 +0000,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,,Pembroke,0.550506,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,84,[],9141,2391
457,801285448605831168,2016-11-23 04:45:12 +0000,oh h*ck 10/10 https://t.co/bC69RrW559,10,10,,,,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,13,[],6802,960
458,801167903437357056,2016-11-22 20:58:07 +0000,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,,cocker_spaniel,0.74022,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,56,[],27386,6961
459,800751577355128832,2016-11-21 17:23:47 +0000,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,,cocker_spaniel,0.771984,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,96,[],11701,3214
460,800513324630806528,2016-11-21 01:37:04 +0000,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,,Pembroke,0.8289040000000001,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,78,[],14685,3495
461,800459316964663297,2016-11-20 22:02:27 +0000,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12,10,,pupper,,,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,87,[],10538,2489
463,800388270626521089,2016-11-20 17:20:08 +0000,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,golden_retriever,0.35986,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,99,[],12456,3265
464,800141422401830912,2016-11-20 00:59:15 +0000,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,,golden_retriever,0.938048,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,96,[],17092,2980
465,800018252395122689,2016-11-19 16:49:49 +0000,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11,10,,doggo,,,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,53,[],31768,15351
467,799757965289017345,2016-11-18 23:35:32 +0000,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,doggo,Border_collie,0.442534,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,106,[],9390,2506
468,799422933579902976,2016-11-18 01:24:14 +0000,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,,miniature_pinscher,0.58363,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,136,[],8965,2213
469,799297110730567681,2016-11-17 17:04:16 +0000,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,,malamute,0.985028,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,91,[],11065,3227
470,799063482566066176,2016-11-17 01:35:54 +0000,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,,Norfolk_terrier,0.334436,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,84,[],9058,2863
471,798933969379225600,2016-11-16 17:01:16 +0000,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,,Siberian_husky,0.703224,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,59,[],14712,5203
472,798925684722855936,2016-11-16 16:28:21 +0000,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,,West_Highland_white_terrier,0.539463,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,122,[],8246,1663
480,798209839306514432,2016-11-14 17:03:50 +0000,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,,Pekinese,0.524583,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,106,[],11548,2954
481,797971864723324932,2016-11-14 01:18:12 +0000,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,,pupper,American_Staffordshire_terrier,0.489845,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,89,[],13018,3652
482,797545162159308800,2016-11-12 21:02:38 +0000,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,,Pembroke,0.954089,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,109,[],16198,5656
483,797236660651966464,2016-11-12 00:36:46 +0000,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,,collie,0.767005,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,89,[],22328,7726
484,796865951799083009,2016-11-11 00:03:42 +0000,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,,Cardigan,0.8391290000000001,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,88,[],8564,2198
485,796759840936919040,2016-11-10 17:02:03 +0000,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,,American_Staffordshire_terrier,0.463996,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,111,[],13256,3562
486,796484825502875648,2016-11-09 22:49:15 +0000,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,10,,doggo,cocker_spaniel,0.116924,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,82,[],8472,2042
487,796387464403357696,2016-11-09 16:22:22 +0000,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,,Pekinese,0.461164,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,130,[],12334,4861
489,796149749086875649,2016-11-09 00:37:46 +0000,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,,golden_retriever,0.600276,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,88,[],36177,16628
490,796116448414461957,2016-11-08 22:25:27 +0000,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,10,,,Cardigan,0.700182,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,96,[],10139,2813
491,796080075804475393,2016-11-08 20:00:55 +0000,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,,chow,0.973846,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,49,[],9469,2703
492,796031486298386433,2016-11-08 16:47:50 +0000,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,10,Daisy,,golden_retriever,0.893775,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,82,[],12071,4284
493,795464331001561088,2016-11-07 03:14:10 +0000,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,,doggo,golden_retriever,0.193082,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,54,[],55683,27728
494,795400264262053889,2016-11-06 22:59:35 +0000,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,10,Brody,,golden_retriever,0.925494,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,71,[],11270,3323
495,795076730285391872,2016-11-06 01:33:58 +0000,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Bailey,,,,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,78,[],18139,6288
497,794926597468000259,2016-11-05 15:37:24 +0000,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12,10,Mack,,toy_poodle,0.0376618,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,75,[],11492,2697
499,794332329137291264,2016-11-04 00:15:59 +0000,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,,Samoyed,0.988307,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,126,[],10686,3088
500,794205286408003585,2016-11-03 15:51:10 +0000,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14,10,Laika,pupper,,,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,119,[],10314,3895
501,793962221541933056,2016-11-02 23:45:19 +0000,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,,Labrador_retriever,0.8616510000000001,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,101,[],18910,5711
502,793845145112371200,2016-11-02 16:00:06 +0000,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,10,Clark,,Old_English_sheepdog,0.7652770000000001,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,71,[],10295,2187
504,793601777308463104,2016-11-01 23:53:02 +0000,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,10,Dobby,,miniature_pinscher,0.538981,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,76,[],8926,1908
505,793500921481273345,2016-11-01 17:12:16 +0000,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,10,Fiona,,golden_retriever,0.326122,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,115,[],11953,2786
506,793286476301799424,2016-11-01 03:00:09 +0000,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,,Afghan_hound,0.274637,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,67,[],27597,10723
507,793271401113350145,2016-11-01 02:00:14 +0000,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,10,Dave,,Siberian_husky,0.231695,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,118,[],9677,2763
508,793256262322548741,2016-11-01 01:00:05 +0000,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12,10,,,basset,0.207622,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,98,[],22350,9714
509,793241302385262592,2016-11-01 00:00:38 +0000,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,10,Tucker,,golden_retriever,0.559308,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,70,[],11780,3812
510,793226087023144960,2016-10-31 23:00:11 +0000,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,10,Juno,,wire-haired_fox_terrier,0.456047,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,123,[],11001,3338
511,793210959003287553,2016-10-31 22:00:04 +0000,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,10,Maude,,French_bulldog,0.0187591,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,92,[],9997,3301
512,793195938047070209,2016-10-31 21:00:23 +0000,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,puppo,Labrador_retriever,0.654762,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,99,[],17063,6547
513,793180763617361921,2016-10-31 20:00:05 +0000,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,,Lakeland_terrier,0.266824,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,38,[],7740,2310
514,793165685325201412,2016-10-31 19:00:10 +0000,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,10,Benji,,golden_retriever,0.946224,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,128,[],10478,3238
515,793150605191548928,2016-10-31 18:00:14 +0000,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,,Italian_greyhound,0.193869,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,66,[],6909,1984
516,793135492858580992,2016-10-31 17:00:11 +0000,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,13,10,,,,,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,71,[],7214,2893
517,793120401413079041,2016-10-31 16:00:13 +0000,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,,Labrador_retriever,0.7249439999999999,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,139,[],14202,4551
518,792913359805018113,2016-10-31 02:17:31 +0000,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,13,10,a,,,,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,104,[],16063,4715
519,792883833364439040,2016-10-31 00:20:11 +0000,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12,10,Bailey,,standard_poodle,8.31451e-05,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,100,[],12666,4964
520,792773781206999040,2016-10-30 17:02:53 +0000,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,10,Monster,,Yorkshire_terrier,0.912804,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,114,[],8209,1963
521,792394556390137856,2016-10-29 15:55:58 +0000,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,,cocker_spaniel,0.746387,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,98,[],15128,4998
522,792050063153438720,2016-10-28 17:07:05 +0000,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11,10,Remus,,komondor,0.942856,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,124,[],8029,2088
523,791672322847637504,2016-10-27 16:06:04 +0000,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,,,golden_retriever,0.705092,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,95,[],13129,3661
524,791406955684368384,2016-10-26 22:31:36 +0000,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,10,Levi,,Pembroke,0.972629,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,122,[],14670,4797
525,791312159183634433,2016-10-26 16:14:55 +0000,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,,miniature_pinscher,0.892925,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,106,[],9841,2963
527,790987426131050500,2016-10-25 18:44:32 +0000,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,,cocker_spaniel,0.349195,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,54,[],11089,2483
528,790946055508652032,2016-10-25 16:00:09 +0000,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,puppo,golden_retriever,0.245773,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,90,[],18601,5496
530,790698755171364864,2016-10-24 23:37:28 +0000,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,10,Mosby,,Bernese_mountain_dog,0.996541,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,82,[],9158,2203
531,790581949425475584,2016-10-24 15:53:19 +0000,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,10,Duke,,malinois,0.000152999,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,115,[],22473,8183
532,790337589677002753,2016-10-23 23:42:19 +0000,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,10,Maggie,,Pembroke,0.658808,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,72,[],8740,2167
533,790277117346975746,2016-10-23 19:42:02 +0000,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,,Labrador_retriever,0.427742,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,77,[],14081,3732
534,789986466051088384,2016-10-23 00:27:05 +0000,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,,golden_retriever,0.07853049999999999,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,80,[],10369,2704
535,789628658055020548,2016-10-22 00:45:17 +0000,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,,chow,0.260702,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,41,[],8448,2080
536,789599242079838210,2016-10-21 22:48:24 +0000,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,,Chesapeake_Bay_retriever,0.8788219999999999,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,74,[],7620,2279
537,789530877013393408,2016-10-21 18:16:44 +0000,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,,schipperke,0.363272,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,52,[],13188,3942
538,789268448748703744,2016-10-21 00:53:56 +0000,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,10,Stella,,malamute,0.81286,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,79,[],10196,3014
539,789137962068021249,2016-10-20 16:15:26 +0000,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,10,Bo,,Chihuahua,0.746135,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,114,[],10875,3244
540,788908386943430656,2016-10-20 01:03:11 +0000,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11,10,Lucy,,golden_retriever,0.0340897,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,102,[],30653,14409
541,788765914992902144,2016-10-19 15:37:03 +0000,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,,cocker_spaniel,0.500509,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,79,[],30658,12014
